Conditionnement;Trafic;Sens;Port;Opérateur;Unité;Sous_Catégorie;Mois;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021
Divers Conventionnel;Ciment en sacs;Import;Nador;Marsa Maroc;Tonne;Big Bag & sacherie Divers;mars;;;;;;;;;;;;2765;;;;;
Divers Conventionnel;Ciment en sacs;Import;Nador;Marsa Maroc;Tonne;Big Bag & sacherie Divers;août;;;;;;;;;;;;2767;;;;;
Divers Conventionnel;Ciment en sacs;Import;Nador;Marsa Maroc;Tonne;Big Bag & sacherie Divers;janvier;;;;;;;;;;;;;2765;;;;
Divers Conventionnel;Ciment en sacs;Import;Nador;Marsa Maroc;Tonne;Big Bag & sacherie Divers;août;;;;;;;;;;;;;2765;;;;
Divers Conventionnel;Ciment en sacs;Import;Nador;Marsa Maroc;Tonne;Big Bag & sacherie Divers;janvier;;;;;;;;;;;;;;2771;;;
Divers Conventionnel;Ciment en sacs;Import;Nador;Marsa Maroc;Tonne;Big Bag & sacherie Divers;octobre;;;;;;;;;;;;;;2765;;;
Divers Conventionnel;Ciment en sacs;Import;Nador;Marsa Maroc;Tonne;Big Bag & sacherie Divers;avril;;;;;;;;;;;;;;;2765;;
Divers Conventionnel;Ciment en sacs;Import;Nador;Marsa Maroc;Tonne;Big Bag & sacherie Divers;mars;;;;;;;;;;;;;;;;2200;
Divers Conventionnel;Ciment en sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;avril;;;;;3150;;;;;;;;;;;;
Divers Conventionnel;Ciment en sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;mars;;;;;;3680;;;;;;;;;;;
Divers Conventionnel;Ciment en sacs;Import;Tanger;Marsa Maroc;Tonne;Big Bag & sacherie Divers;mars;;;;2000;;;;;;;;;;;;;
Divers Conventionnel;Ciment en sacs;Import;Tanger;Marsa Maroc;Tonne;Big Bag & sacherie Divers;mai;;;;2000;;;;;;;;;;;;;
Divers Conventionnel;Ciment en sacs;Import;Tanger;Marsa Maroc;Tonne;Big Bag & sacherie Divers;juin;;;;2500;;;;;;;;;;;;;
Divers Conventionnel;Ciment en sacs;Import;Tanger;Marsa Maroc;Tonne;Big Bag & sacherie Divers;septembre;;;;2100;;;;;;;;;;;;;
Divers Conventionnel;Engrais en Sacs;Import;Agadir;Marsa Maroc;Tonne;Big Bag & sacherie Divers;avril;;;2313;;;;;;;;;;;;;;
Divers Conventionnel;Engrais en Sacs;Import;Agadir;Marsa Maroc;Tonne;Big Bag & sacherie Divers;septembre;;;3072;;;;;;;;;;;;;;
Divers Conventionnel;Engrais en Sacs;Import;Agadir;Marsa Maroc;Tonne;Big Bag & sacherie Divers;février;;;;751;;;;;;;;;;;;;
Divers Conventionnel;Engrais en Sacs;Import;Agadir;Marsa Maroc;Tonne;Big Bag & sacherie Divers;novembre;;;;;;2300;;;;;;;;;;;
Divers Conventionnel;Engrais en Sacs;Export;Jorf Lasfar;Marsa Maroc;Tonne;Big Bag & sacherie Divers;mars;;;;;;;;;;;;;3532;;;;
Divers Conventionnel;Engrais en Sacs;Export;Jorf Lasfar;Marsa Maroc;Tonne;Big Bag & sacherie Divers;novembre;;;;;;;;;;;;;5000;;;;
Divers Conventionnel;Engrais en Sacs;Export;Jorf Lasfar;Marsa Maroc;Tonne;Big Bag & sacherie Divers;février;;;;;;;;;;;;;;2433;;;
Divers Conventionnel;Engrais en Sacs;Export;Jorf Lasfar;Marsa Maroc;Tonne;Big Bag & sacherie Divers;avril;;;;;;;;;;;;;;;4000;;
Divers Conventionnel;Engrais en Sacs;Export;Jorf Lasfar;Marsa Maroc;Tonne;Big Bag & sacherie Divers;juin;;;;;;;;;;;;;;;4018;;
Divers Conventionnel;Engrais en Sacs;Export;Jorf Lasfar;Marsa Maroc;Tonne;Big Bag & sacherie Divers;septembre;;;;;;;;;;;;;;;4013;;
Divers Conventionnel;Engrais en Sacs;Export;Jorf Lasfar;Marsa Maroc;Tonne;Big Bag & sacherie Divers;octobre;;;;;;;;;;;;;;;7025;;
Divers Conventionnel;Engrais en Sacs;Export;Jorf Lasfar;Marsa Maroc;Tonne;Big Bag & sacherie Divers;novembre;;;;;;;;;;;;;;;9045;;
Divers Conventionnel;Engrais en Sacs;Export;Jorf Lasfar;Marsa Maroc;Tonne;Big Bag & sacherie Divers;août;;;;;;;;;;;;;;;;7478;
Divers Conventionnel;Engrais en Sacs;Export;Jorf Lasfar;Marsa Maroc;Tonne;Big Bag & sacherie Divers;octobre;;;;;;;;;;;;;;;;4016;
Divers Conventionnel;Engrais en Sacs;Export;Jorf Lasfar;Marsa Maroc;Tonne;Big Bag & sacherie Divers;novembre;;;;;;;;;;;;;;;;22204;
Divers Conventionnel;Engrais en Sacs;Export;Jorf Lasfar;Marsa Maroc;Tonne;Big Bag & sacherie Divers;décembre;;;;;;;;;;;;;;;;11435;
Divers Conventionnel;Engrais en Sacs;Export;Jorf Lasfar;Marsa Maroc;Tonne;Big Bag & sacherie Divers;janvier;;;;;;;;;;;;;;;;;17999
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;mars;;;;;;;;;1003;;;;;;;;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;mai;;;;;;;;;;6206;;;;;;;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;juin;;;;;;;;;;2235;;;;;;;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;octobre;;;;;;;;;;2001;;;;;;;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;décembre;;;;;;;;;;4199;;;;;;;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;février;;;;;;;;;;;6400;;;;;;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;mars;;;;;;;;;;;7350;;;;;;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;avril;;;;;;;;;;;11100;;;;;;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;mai;;;;;;;;;;;8010;;;;;;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;juin;;;;;;;;;;;4725;;;;;;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;juillet;;;;;;;;;;;2200;;;;;;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;août;;;;;;;;;;;6600;;;;;;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;septembre;;;;;;;;;;;1995;;;;;;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;octobre;;;;;;;;;;;4400;;;;;;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;novembre;;;;;;;;;;;4350;;;;;;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;décembre;;;;;;;;;;;3150;;;;;;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;mars;;;;;;;;;;;;6230;;;;;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;avril;;;;;;;;;;;;8294;;;;;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;juin;;;;;;;;;;;;8200;;;;;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;juillet;;;;;;;;;;;;4400;;;;;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;octobre;;;;;;;;;;;;3910;;;;;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;novembre;;;;;;;;;;;;2200;;;;;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;janvier;;;;;;;;;;;;;4400;;;;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;février;;;;;;;;;;;;;4900;;;;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;mars;;;;;;;;;;;;;3410;;;;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;avril;;;;;;;;;;;;;10245;;;;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;mai;;;;;;;;;;;;;4400;;;;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;juin;;;;;;;;;;;;;7920;;;;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;juillet;;;;;;;;;;;;;5500;;;;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;août;;;;;;;;;;;;;4040;;;;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;septembre;;;;;;;;;;;;;5000;;;;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;octobre;;;;;;;;;;;;;4002;;;;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;décembre;;;;;;;;;;;;;2300;;;;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;janvier;;;;;;;;;;;;;;7390;;;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;mars;;;;;;;;;;;;;;2190;;;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;avril;;;;;;;;;;;;;;3300;;;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;mai;;;;;;;;;;;;;;2340;;;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;juin;;;;;;;;;;;;;;3300;;;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;juillet;;;;;;;;;;;;;;3802;;;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;décembre;;;;;;;;;;;;;;2200;;;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;février;;;;;;;;;;;;;;;2200;;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;juillet;;;;;;;;;;;;;;;4400;;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;mars;;;;;;;;;;;;;;;;4840;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;juillet;;;;;;;;;;;;;;;;4004;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;septembre;;;;;;;;;;;;;;;;4400;
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;janvier;;;;;;;;;;;;;;;;;7485
Divers Conventionnel;Engrais en Sacs;Export;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;juin;;;;;;;;;;;;;;;;;1140
Divers Conventionnel;Engrais en Sacs;Import;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;juin;;;;;;1503;;;;;;;;;;;
Divers Conventionnel;Engrais en Sacs;Import;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;août;;;;;;;8225;;;;;;;;;;
Divers Conventionnel;Engrais en Sacs;Import;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;mai;;;;;;;;;5247;;;;;;;;
Divers Conventionnel;Engrais en Sacs;Import;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;juillet;;;;;;;;;;;689;;;;;;
Divers Conventionnel;Engrais en Sacs;Import;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;janvier;;;;;;;;;;;;1506;;;;;
Divers Conventionnel;Engrais en Sacs;Import;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;janvier;;;;;;;;;;;;;2554;;;;
Divers Conventionnel;Engrais en Sacs;Import;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;mai;;;;;;;;;;;;;3876;;;;
Divers Conventionnel;Engrais en Sacs;Import;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;juin;;;;;;;;;;;;;1006;;;;
Divers Conventionnel;Engrais en Sacs;Import;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;septembre;;;;;;;;;;;;;4966;;;;
Divers Conventionnel;Engrais en Sacs;Import;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;octobre;;;;;;;;;;;;;1280;;;;
Divers Conventionnel;Engrais en Sacs;Import;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;mai;;;;;;;;;;;;;;2503;;;
Divers Conventionnel;Engrais en Sacs;Import;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;juillet;;;;;;;;;;;;;;8178;;;
Divers Conventionnel;Engrais en Sacs;Import;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;juin;;;;;;;;;;;;;;;;2031;
Divers Conventionnel;Engrais en Sacs;Import;Safi;Marsa Maroc;Tonne;Big Bag & sacherie Divers;avril;;;;;;;;;;;;;;;;;1524
Divers Conventionnel;Engrais en Sacs;Export;Jorf Lasfar;OCP;Tonne;Big Bag & sacherie Divers;février;;;7700;;;;;;;;;;;;;;
Divers Conventionnel;Engrais en Sacs;Export;Jorf Lasfar;OCP;Tonne;Big Bag & sacherie Divers;avril;;;8400;;;;;;;;;;;;;;
Divers Conventionnel;Engrais en Sacs;Export;Jorf Lasfar;OCP;Tonne;Big Bag & sacherie Divers;décembre;;;;;5000;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Kénitra;CICM;Tonne;Bois & dérivés;janvier;;;170;;;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Kénitra;CICM;Tonne;Bois & dérivés;février;;;212;;;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Kénitra;CICM;Tonne;Bois & dérivés;avril;;;229;;;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Kénitra;CICM;Tonne;Bois & dérivés;juillet;;;92;;;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Kénitra;CICM;Tonne;Bois & dérivés;août;;;1208;;;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Kénitra;CICM;Tonne;Bois & dérivés;décembre;;;404;;;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Kénitra;CICM;Tonne;Bois & dérivés;avril;;;;342;;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Kénitra;CICM;Tonne;Bois & dérivés;mai;;;;518;;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Kénitra;CICM;Tonne;Bois & dérivés;juin;;;;776;;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Kénitra;CICM;Tonne;Bois & dérivés;août;;;;118;;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Kénitra;CICM;Tonne;Bois & dérivés;septembre;;;;101;;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Kénitra;CICM;Tonne;Bois & dérivés;septembre;;;;;567;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Kénitra;CICM;Tonne;Bois & dérivés;octobre;;;;;288;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Agadir;Marsa Maroc;Tonne;Bois & dérivés;février;;;7709;;;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Agadir;Marsa Maroc;Tonne;Bois & dérivés;mars;;;4149;;;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Agadir;Marsa Maroc;Tonne;Bois & dérivés;avril;;;4637;;;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Agadir;Marsa Maroc;Tonne;Bois & dérivés;mai;;;4305;;;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Agadir;Marsa Maroc;Tonne;Bois & dérivés;juin;;;5044;;;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Agadir;Marsa Maroc;Tonne;Bois & dérivés;juillet;;;6061;;;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Agadir;Marsa Maroc;Tonne;Bois & dérivés;août;;;3853;;;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Agadir;Marsa Maroc;Tonne;Bois & dérivés;septembre;;;5598;;;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Agadir;Marsa Maroc;Tonne;Bois & dérivés;février;;;;5804;;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Agadir;Marsa Maroc;Tonne;Bois & dérivés;mars;;;;6990;;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Agadir;Marsa Maroc;Tonne;Bois & dérivés;avril;;;;6389;;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Agadir;Marsa Maroc;Tonne;Bois & dérivés;mai;;;;2901;;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Agadir;Marsa Maroc;Tonne;Bois & dérivés;juin;;;;6131;;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Agadir;Marsa Maroc;Tonne;Bois & dérivés;juillet;;;;6234;;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Agadir;Marsa Maroc;Tonne;Bois & dérivés;août;;;;1843;;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Agadir;Marsa Maroc;Tonne;Bois & dérivés;septembre;;;;4382;;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Agadir;Marsa Maroc;Tonne;Bois & dérivés;octobre;;;;2747;;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Agadir;Marsa Maroc;Tonne;Bois & dérivés;novembre;;;;;3741;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Jorf Lasfar;Marsa Maroc;Tonne;Bois & dérivés;mars;;;2000;;;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Jorf Lasfar;Marsa Maroc;Tonne;Bois & dérivés;mai;;;4413;;;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Jorf Lasfar;Marsa Maroc;Tonne;Bois & dérivés;août;;;5170;;;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Jorf Lasfar;Marsa Maroc;Tonne;Bois & dérivés;octobre;;;2370;;;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Jorf Lasfar;Marsa Maroc;Tonne;Bois & dérivés;janvier;;;;10525;;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Jorf Lasfar;Marsa Maroc;Tonne;Bois & dérivés;mai;;;;2342;;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Jorf Lasfar;Marsa Maroc;Tonne;Bois & dérivés;juin;;;;4000;;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Jorf Lasfar;Marsa Maroc;Tonne;Bois & dérivés;juillet;;;;3753;;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Jorf Lasfar;Marsa Maroc;Tonne;Bois & dérivés;août;;;;3104;;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Jorf Lasfar;Marsa Maroc;Tonne;Bois & dérivés;octobre;;;;26848;;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Jorf Lasfar;Marsa Maroc;Tonne;Bois & dérivés;novembre;;;;1188;;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Jorf Lasfar;Marsa Maroc;Tonne;Bois & dérivés;avril;;;;;1806;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Jorf Lasfar;Marsa Maroc;Tonne;Bois & dérivés;juillet;;;;;2376;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Jorf Lasfar;Marsa Maroc;Tonne;Bois & dérivés;novembre;;;;;2027;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Jorf Lasfar;Marsa Maroc;Tonne;Bois & dérivés;mai;;;;;;;2127;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Jorf Lasfar;Marsa Maroc;Tonne;Bois & dérivés;août;;;;;;;3039;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Jorf Lasfar;Marsa Maroc;Tonne;Bois & dérivés;octobre;;;;;;;39027;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Jorf Lasfar;Marsa Maroc;Tonne;Bois & dérivés;novembre;;;;;;;2487;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Jorf Lasfar;Marsa Maroc;Tonne;Bois & dérivés;août;;;;;;;;2271;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Nador;Marsa Maroc;Tonne;Bois & dérivés;mars;;;;;;;;;;;;;;;;4357;
Divers Conventionnel;Fardeaux de bois;Import;Nador;Marsa Maroc;Tonne;Bois & dérivés;juin;;;;;;;;;;;;;;;;1033;
Divers Conventionnel;Fardeaux de bois;Import;Tanger;Marsa Maroc;Tonne;Bois & dérivés;avril;;;712;;;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Tanger;Marsa Maroc;Tonne;Bois & dérivés;août;;;680;;;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Tanger;Marsa Maroc;Tonne;Bois & dérivés;février;;;;985;;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Tanger;Marsa Maroc;Tonne;Bois & dérivés;avril;;;;709;;;;;;;;;;;;;
Divers Conventionnel;Fardeaux de bois;Import;Tanger;Marsa Maroc;Tonne;Bois & dérivés;mai;;;;639;;;;;;;;;;;;;
Divers Conventionnel;Farine de poisson;Export;Tan Tan;ANP;Tonne;Autres;mai;;;1800;;;;;;;;;;;;;;
Divers Conventionnel;Farine de poisson;Export;Tan Tan;ANP;Tonne;Autres;décembre;;;1924;;;;;;;;;;;;;;
Divers Conventionnel;Farine de poisson;Export;Tan Tan;ANP;Tonne;Autres;juillet;;;;;1504;;;;;;;;;;;;
Divers Conventionnel;Farine de poisson;Export;Tan Tan;ANP;Tonne;Autres;octobre;;;;;2524;;;;;;;;;;;;
Divers Conventionnel;Farine de poisson;Export;Tan Tan;ANP;Tonne;Autres;décembre;;;;;5271;;;;;;;;;;;;
Divers Conventionnel;Farine de poisson;Export;Tan Tan;ANP;Tonne;Autres;février;;;;;;1210;;;;;;;;;;;
Divers Conventionnel;Farine de poisson;Export;Tan Tan;ANP;Tonne;Autres;avril;;;;;;264;;;;;;;;;;;
Divers Conventionnel;Farine de poisson;Export;Tan Tan;ANP;Tonne;Autres;juin;;;;;;1340;;;;;;;;;;;
Divers Conventionnel;Farine de poisson;Export;Tan Tan;ANP;Tonne;Autres;août;;;;;;1501;;;;;;;;;;;
Divers Conventionnel;Farine de poisson;Export;Tan Tan;ANP;Tonne;Autres;octobre;;;;;;3814;;;;;;;;;;;
Divers Conventionnel;Farine de poisson;Export;Tan Tan;ANP;Tonne;Autres;novembre;;;;;;2014;;;;;;;;;;;
Divers Conventionnel;Farine de poisson;Export;Tan Tan;ANP;Tonne;Autres;mai;;;;;;;1229;;;;;;;;;;
Divers Conventionnel;Farine de poisson;Export;Tan Tan;ANP;Tonne;Autres;janvier;;;;;;;;301;;;;;;;;;
Divers Conventionnel;Farine de poisson;Export;Tan Tan;ANP;Tonne;Autres;février;;;;;;;;2216;;;;;;;;;
Divers Conventionnel;Farine de poisson;Export;Tan Tan;ANP;Tonne;Autres;avril;;;;;;;;783;;;;;;;;;
Divers Conventionnel;Farine de poisson;Export;Tan Tan;ANP;Tonne;Autres;mai;;;;;;;;1488;;;;;;;;;
Divers Conventionnel;Farine de poisson;Export;Tan Tan;ANP;Tonne;Autres;novembre;;;;;;;;5134;;;;;;;;;
Divers Conventionnel;Farine de poisson;Export;Tan Tan;ANP;Tonne;Autres;janvier;;;;;;;;;1500;;;;;;;;
Divers Conventionnel;Farine de poisson;Export;Tan Tan;ANP;Tonne;Autres;février;;;;;;;;;500;;;;;;;;
Divers Conventionnel;Farine de poisson;Export;Tan Tan;ANP;Tonne;Autres;mai;;;;;;;;;800;;;;;;;;
Divers Conventionnel;Farine de poisson;Export;Tan Tan;ANP;Tonne;Autres;juillet;;;;;;;;;;5164;;;;;;;
Divers Conventionnel;Farine de poisson;Export;Tan Tan;ANP;Tonne;Autres;novembre;;;;;;;;;;5465;;;;;;;
Divers Conventionnel;Farine de poisson;Export;Tan Tan;ANP;Tonne;Autres;janvier;;;;;;;;;;;1900;;;;;;
Divers Conventionnel;Farine de poisson;Export;Tan Tan;ANP;Tonne;Autres;novembre;;;;;;;;;;;1835;;;;;;
Divers Conventionnel;Farine de poisson;Export;Tan Tan;ANP;Tonne;Autres;décembre;;;;;;;;;;;2500;;;;;;
Divers Conventionnel;Farine de poisson;Export;Tan Tan;ANP;Tonne;Autres;octobre;;;;;;;;;;;;3311;;;;;
Divers Conventionnel;Farine de poisson;Export;Tan Tan;ANP;Tonne;Autres;janvier;;;;;;;;;;;;;2500;;;;
Divers Conventionnel;Farine de poisson;Export;Tan Tan;ANP;Tonne;Autres;juillet;;;;;;;;;;;;;1500;;;;
Divers Conventionnel;Farine de poisson;Export;Tan Tan;ANP;Tonne;Autres;décembre;;;;;;;;;;;;;2200;;;;
Divers Conventionnel;Farine de poisson;Export;Tan Tan;ANP;Tonne;Autres;janvier;;;;;;;;;;;;;;1305;;;
Divers Conventionnel;Farine de poisson;Export;Tan Tan;ANP;Tonne;Autres;février;;;;;;;;;;;;;;3000;;;
Divers Conventionnel;Farine de poisson;Export;Tan Tan;ANP;Tonne;Autres;mai;;;;;;;;;;;;;;2200;;;
Divers Conventionnel;Farine de poisson;Export;Tan Tan;ANP;Tonne;Autres;août;;;;;;;;;;;;;;2450;;;
Divers Conventionnel;Farine de poisson;Export;Tan Tan;ANP;Tonne;Autres;octobre;;;;;;;;;;;;;;1500;;;
Divers Conventionnel;Farine de poisson;Export;Tan Tan;ANP;Tonne;Autres;novembre;;;;;;;;;;;;;;3127;;;
Divers Conventionnel;Farine de poisson;Export;Tan Tan;ANP;Tonne;Autres;décembre;;;;;;;;;;;;;;1412;;;
